,date,avg_temp,max_temp,min_temp,rain_fall
0,2009/1/1,-5.8,-2.5,-9.5,0.0
1,2009/1/2,-2.8,1.2,-6.9,0.0
2,2009/1/3,-1.0,4.0,-5.6,0.0
3,2009/1/4,0.4,4.5,-2.8,0.0
4,2009/1/5,-1.6,1.2,-3.4,0.0
5,2009/1/6,-2.0,1.4,-5.4,0.0
6,2009/1/7,-0.5,4.2,-4.2,0.0
7,2009/1/8,-0.9,2.5,-4.0,0.0
8,2009/1/9,-3.5,-0.5,-6.8,0.0
9,2009/1/10,-7.5,-4.3,-9.9,0.0
10,2009/1/11,-8.0,-4.2,-9.6,0.0
11,2009/1/12,-7.8,-3.2,-11.0,0.0
12,2009/1/13,-5.5,-1.5,-9.0,0.0
13,2009/1/14,-6.6,-3.2,-9.4,0.0
14,2009/1/15,-6.3,-2.0,-11.2,0.0
15,2009/1/16,-2.8,0.4,-4.8,3.3
16,2009/1/17,-1.4,3.1,-5.9,0.0
17,2009/1/18,2.6,6.1,0.1,0.0
18,2009/1/19,0.6,4.7,-2.7,0.0
19,2009/1/20,2.2,7.2,-2.4,0.0
20,2009/1/21,3.9,5.9,1.0,0.0
21,2009/1/22,3.6,9.3,-2.0,0.0
22,2009/1/23,-9.0,-2.0,-11.0,0.0
23,2009/1/24,-8.1,-5.1,-11.4,2.0
24,2009/1/25,-4.6,1.0,-9.3,0.4
25,2009/1/26,-3.3,-0.2,-5.3,0.0
26,2009/1/27,-1.9,3.9,-6.8,0.0
27,2009/1/28,1.5,7.8,-3.0,0.0
28,2009/1/29,3.3,8.3,-1.2,0.0
29,2009/1/30,5.8,12.2,0.7,0.0
30,2009/1/31,6.1,11.7,3.4,0.0
31,2009/2/1,5.3,10.5,1.6,0.0
32,2009/2/2,5.2,8.0,2.1,0.0
33,2009/2/3,5.7,11.1,2.9,0.0
34,2009/2/4,4.4,8.9,1.5,0.0
35,2009/2/5,4.4,6.0,3.2,0.2
36,2009/2/6,3.2,6.8,0.6,0.0
37,2009/2/7,2.8,5.0,0.4,0.0
38,2009/2/8,2.7,8.2,-2.2,0.0
39,2009/2/9,5.0,8.1,2.6,0.0
40,2009/2/10,4.5,6.5,2.0,0.0
41,2009/2/11,5.7,9.2,3.2,0.0
42,2009/2/12,6.8,10.6,1.8,0.2
43,2009/2/13,10.4,16.1,4.3,34.5
44,2009/2/14,3.6,5.3,2.1,0.0
45,2009/2/15,-1.6,2.4,-6.4,0.4
46,2009/2/16,-6.0,-2.3,-8.6,0.0
47,2009/2/17,-4.6,-0.5,-8.6,0.0
48,2009/2/18,-2.2,1.4,-6.0,0.0
49,2009/2/19,0.6,3.9,-1.8,0.4
50,2009/2/20,-2.5,-0.1,-6.8,1.0
51,2009/2/21,-2.2,2.7,-7.8,0.0
52,2009/2/22,3.0,7.0,0.1,0.0
53,2009/2/23,6.2,11.9,-0.2,0.0
54,2009/2/24,7.6,10.2,6.2,0.2
55,2009/2/25,2.8,6.4,-0.8,0.0
56,2009/2/26,2.4,7.3,-2.5,0.0
57,2009/2/27,3.9,8.6,-1.0,0.0
58,2009/2/28,5.2,10.2,0.9,0.0
59,2009/3/1,3.3,8.6,-1.6,0.0
60,2009/3/2,3.6,8.6,-2.8,0.0
61,2009/3/3,2.7,5.1,0.6,6.5
62,2009/3/4,3.7,8.9,-0.3,0.0
63,2009/3/5,5.2,7.6,3.2,9.0
64,2009/3/6,1.6,4.0,-1.9,0.0
65,2009/3/7,1.7,6.4,-3.0,0.0
66,2009/3/8,5.1,11.1,-0.2,0.0
67,2009/3/9,5.9,11.1,2.7,0.0
68,2009/3/10,3.4,8.6,-0.5,0.0
69,2009/3/11,4.5,9.9,0.3,0.0
70,2009/3/12,7.9,13.5,2.9,3.5
71,2009/3/13,2.7,6.3,-3.0,19.5
72,2009/3/14,0.2,4.3,-3.3,0.0
73,2009/3/15,5.1,8.8,-1.3,0.0
74,2009/3/16,8.7,13.1,5.8,0.0
75,2009/3/17,12.3,18.8,4.7,0.0
76,2009/3/18,16.3,18.8,14.0,0.0
77,2009/3/19,14.1,17.3,9.9,0.4
78,2009/3/20,12.2,19.3,6.3,0.0
79,2009/3/21,14.3,22.2,8.5,10.5
80,2009/3/22,10.0,13.5,4.6,8.5
81,2009/3/23,4.5,9.6,0.5,0.0
82,2009/3/24,1.9,5.5,-0.1,0.0
83,2009/3/25,2.4,5.5,-2.0,0.0
84,2009/3/26,4.7,9.2,2.1,6.0
85,2009/3/27,3.8,8.4,0.1,0.0
86,2009/3/28,4.5,10.1,0.2,0.0
87,2009/3/29,6.7,12.1,0.6,0.0
88,2009/3/30,7.3,11.2,3.9,0.0
89,2009/3/31,6.1,9.9,3.5,0.0
90,2009/4/1,5.9,10.0,2.2,0.0
91,2009/4/2,7.6,14.2,2.6,0.0
92,2009/4/3,8.2,12.8,5.3,0.0
93,2009/4/4,8.7,12.7,6.0,0.0
94,2009/4/5,9.8,15.8,5.7,0.0
95,2009/4/6,10.9,17.0,5.4,0.0
96,2009/4/7,14.1,21.3,7.8,0.0
97,2009/4/8,16.2,23.9,9.8,0.0
98,2009/4/9,17.5,24.9,10.9,0.0
99,2009/4/10,17.3,23.6,11.8,0.0
100,2009/4/11,18.5,25.3,11.8,0.0
101,2009/4/12,16.6,21.2,13.0,0.0
102,2009/4/13,15.7,20.6,12.6,0.0
103,2009/4/14,16.1,21.1,13.2,0.0
104,2009/4/15,9.9,14.1,7.9,6.0
105,2009/4/16,10.7,15.4,5.7,0.0
106,2009/4/17,12.0,17.9,6.0,0.0
107,2009/4/18,14.4,20.6,7.6,0.0
108,2009/4/19,18.5,25.8,10.7,0.0
109,2009/4/20,14.0,17.2,11.4,38.5
110,2009/4/21,9.4,11.4,8.5,3.0
111,2009/4/22,9.9,13.0,7.7,0.0
112,2009/4/23,12.7,17.9,5.8,0.0
113,2009/4/24,13.3,17.4,11.5,7.5
114,2009/4/25,8.7,11.8,6.1,10.5
115,2009/4/26,8.7,12.2,4.9,0.0
116,2009/4/27,11.2,17.0,6.3,0.5
117,2009/4/28,13.5,20.2,7.2,0.5
118,2009/4/29,15.6,22.5,8.6,0.0
119,2009/4/30,15.7,20.8,9.8,0.0
120,2009/5/1,17.4,22.4,10.9,0.0
121,2009/5/2,15.4,18.0,14.2,1.5
122,2009/5/3,16.6,22.8,12.7,0.0
123,2009/5/4,14.7,21.5,10.0,0.0
124,2009/5/5,18.1,26.3,9.8,0.0
125,2009/5/6,22.4,29.2,15.3,0.0
126,2009/5/7,21.3,27.5,15.5,0.0
127,2009/5/8,21.2,27.4,15.6,0.0
128,2009/5/9,21.7,27.0,16.4,0.0
129,2009/5/10,20.3,25.9,16.0,0.0
130,2009/5/11,17.0,20.0,15.8,36.5
131,2009/5/12,18.6,23.9,15.1,7.0
132,2009/5/13,17.9,22.4,13.7,0.0
133,2009/5/14,18.9,25.2,12.0,0.0
134,2009/5/15,18.3,22.1,15.3,0.5
135,2009/5/16,13.7,15.5,13.0,21.5
136,2009/5/17,14.3,17.4,12.1,3.0
137,2009/5/18,16.9,22.6,9.9,0.0
138,2009/5/19,19.3,24.5,13.7,0.0
139,2009/5/20,21.6,27.3,15.1,0.0
140,2009/5/21,15.8,19.4,15.1,38.0
141,2009/5/22,18.0,22.5,14.9,0.5
142,2009/5/23,16.5,19.6,14.5,0.5
143,2009/5/24,19.5,25.0,14.8,0.0
144,2009/5/25,22.5,29.6,15.3,0.0
145,2009/5/26,23.1,29.0,18.2,0.0
146,2009/5/27,23.9,29.7,18.7,0.0
147,2009/5/28,24.2,31.0,17.2,0.0
148,2009/5/29,22.8,27.9,18.4,0.0
149,2009/5/30,21.3,25.4,18.0,0.0
150,2009/5/31,19.7,24.7,15.8,0.0
151,2009/6/1,21.7,28.1,14.3,0.0
152,2009/6/2,21.7,26.2,18.8,4.5
153,2009/6/3,19.1,22.2,17.9,1.5
154,2009/6/4,21.2,25.9,17.7,0.0
155,2009/6/5,22.5,28.2,16.0,0.0
156,2009/6/6,22.2,27.6,18.2,0.0
157,2009/6/7,19.1,21.8,17.4,0.0
158,2009/6/8,20.9,25.7,14.9,0.0
159,2009/6/9,19.4,21.8,16.8,25.5
160,2009/6/10,18.8,22.2,16.9,16.5
161,2009/6/11,21.0,25.7,15.9,0.1
162,2009/6/12,19.4,24.4,14.5,1.0
163,2009/6/13,20.2,24.6,15.9,0.0
164,2009/6/14,20.4,23.5,18.4,0.0
165,2009/6/15,21.6,26.3,17.7,0.0
166,2009/6/16,21.8,26.6,17.5,0.0
167,2009/6/17,21.1,23.1,19.6,0.0
168,2009/6/18,25.1,31.5,18.2,0.0
169,2009/6/19,25.1,28.5,22.1,0.0
170,2009/6/20,22.7,24.7,22.0,48.5
171,2009/6/21,25.1,30.2,21.9,0.5
172,2009/6/22,23.0,26.5,20.6,0.0
173,2009/6/23,23.4,27.9,19.1,0.0
174,2009/6/24,24.5,30.0,19.7,0.0
175,2009/6/25,24.8,29.8,20.7,0.0
176,2009/6/26,24.4,29.4,20.9,0.0
177,2009/6/27,26.1,32.4,20.8,0.0
178,2009/6/28,26.0,29.6,23.4,0.4
179,2009/6/29,26.1,31.1,22.5,33.0
180,2009/6/30,24.4,26.6,22.2,0.5
181,2009/7/1,23.5,27.4,20.7,0.0
182,2009/7/2,20.7,22.3,18.7,96.5
183,2009/7/3,22.5,27.0,19.3,0.5
184,2009/7/4,22.8,26.9,19.8,3.0
185,2009/7/5,24.6,30.0,19.9,0.0
186,2009/7/6,25.0,29.0,22.0,1.0
187,2009/7/7,24.9,28.1,22.1,1.0
188,2009/7/8,26.3,30.3,22.5,0.0
189,2009/7/9,21.8,25.8,19.4,190.0
190,2009/7/10,23.8,29.7,18.7,0.0
191,2009/7/11,24.6,29.2,20.7,1.0
192,2009/7/12,20.7,24.0,18.8,114.5
193,2009/7/13,23.2,27.7,19.9,5.0
194,2009/7/14,23.0,25.6,20.0,140.5
195,2009/7/15,23.1,25.9,19.9,0.0
196,2009/7/16,26.7,32.4,21.3,0.0
197,2009/7/17,24.8,26.6,22.9,56.5
198,2009/7/18,25.1,27.3,21.1,14.5
199,2009/7/19,24.6,29.9,20.7,0.1
200,2009/7/20,25.5,28.5,22.5,0.5
201,2009/7/21,25.4,29.1,23.2,0.0
202,2009/7/22,25.1,30.0,21.2,0.0
203,2009/7/23,25.4,29.9,21.9,0.0
204,2009/7/24,24.8,30.1,21.2,1.0
205,2009/7/25,22.5,26.0,19.3,22.5
206,2009/7/26,24.8,29.1,20.5,10.5
207,2009/7/27,24.8,27.7,22.1,0.2
208,2009/7/28,24.6,26.4,22.7,0.5
209,2009/7/29,25.5,30.4,21.5,0.1
210,2009/7/30,26.5,30.6,22.6,0.0
211,2009/7/31,26.7,30.4,24.1,0.0
212,2009/8/1,25.4,28.9,23.3,21.5
213,2009/8/2,25.8,29.6,23.0,1.5
214,2009/8/3,25.2,27.5,23.9,0.0
215,2009/8/4,26.9,31.2,23.0,0.0
216,2009/8/5,27.6,32.3,23.0,0.0
217,2009/8/6,26.6,30.7,23.8,0.5
218,2009/8/7,25.8,28.5,23.1,0.5
219,2009/8/8,26.5,28.9,24.7,0.5
220,2009/8/9,28.7,33.6,24.9,0.0
221,2009/8/10,27.8,32.0,23.7,0.0
222,2009/8/11,23.8,27.1,22.4,113.5
223,2009/8/12,23.5,25.9,22.4,80.5
224,2009/8/13,26.3,30.9,21.9,0.0
225,2009/8/14,27.6,33.4,23.3,0.0
226,2009/8/15,27.9,33.0,22.8,0.0
227,2009/8/16,29.1,34.4,24.7,0.0
228,2009/8/17,26.8,30.9,24.0,0.2
229,2009/8/18,27.4,30.9,25.5,0.1
230,2009/8/19,28.1,31.8,25.1,0.0
231,2009/8/20,26.1,29.4,22.7,19.5
232,2009/8/21,25.2,29.6,20.4,0.0
233,2009/8/22,25.2,28.2,23.1,0.0
234,2009/8/23,25.9,30.9,21.4,0.0
235,2009/8/24,25.6,29.4,21.9,0.0
236,2009/8/25,24.3,27.6,21.7,9.0
237,2009/8/26,24.2,26.3,22.1,14.5
238,2009/8/27,24.1,25.7,21.9,17.0
239,2009/8/28,24.1,28.6,19.8,0.0
240,2009/8/29,22.2,26.7,17.9,0.0
241,2009/8/30,20.5,23.3,18.1,6.5
242,2009/8/31,22.6,28.3,16.4,0.0
243,2009/9/1,23.7,28.6,18.7,0.0
244,2009/9/2,23.4,28.6,18.7,0.0
245,2009/9/3,23.2,28.6,18.9,0.0
246,2009/9/4,24.3,29.3,18.8,0.0
247,2009/9/5,25.0,29.9,20.9,0.0
248,2009/9/6,25.2,29.9,21.8,0.0
249,2009/9/7,23.7,24.9,22.6,0.0
250,2009/9/8,23.4,28.4,19.3,0.0
251,2009/9/9,23.2,27.2,19.1,0.0
252,2009/9/10,22.3,27.4,17.3,0.0
253,2009/9/11,20.8,25.3,17.2,7.0
254,2009/9/12,19.1,23.9,16.6,23.5
255,2009/9/13,20.7,25.9,15.3,0.0
256,2009/9/14,20.1,22.8,17.5,0.0
257,2009/9/15,20.9,25.1,16.9,0.0
258,2009/9/16,21.0,25.8,16.6,0.0
259,2009/9/17,21.2,26.1,16.2,0.0
260,2009/9/18,22.4,28.5,17.4,0.0
261,2009/9/19,21.8,26.4,17.6,0.0
262,2009/9/20,21.3,25.5,16.5,0.0
263,2009/9/21,18.6,21.6,16.8,30.5
264,2009/9/22,19.2,25.2,14.4,0.0
265,2009/9/23,20.5,26.1,15.5,0.0
266,2009/9/24,20.4,25.5,15.0,0.0
267,2009/9/25,20.0,23.6,17.4,0.0
268,2009/9/26,21.2,26.8,15.4,0.0
269,2009/9/27,20.8,22.5,19.1,0.5
270,2009/9/28,20.9,25.3,17.5,2.0
271,2009/9/29,21.5,27.1,17.5,1.0
272,2009/9/30,22.7,28.1,18.0,0.0
273,2009/10/1,21.7,26.4,17.9,0.0
274,2009/10/2,19.0,24.1,15.6,0.0
275,2009/10/3,17.9,22.8,12.6,4.0
276,2009/10/4,17.0,21.9,12.2,0.0
277,2009/10/5,17.5,23.3,11.7,0.0
278,2009/10/6,19.0,24.7,14.3,0.0
279,2009/10/7,18.0,23.7,13.7,0.0
280,2009/10/8,16.2,21.5,11.5,0.0
281,2009/10/9,15.8,20.6,11.5,0.0
282,2009/10/10,16.0,21.3,10.9,0.0
283,2009/10/11,16.4,21.7,11.4,0.0
284,2009/10/12,15.9,19.8,11.8,0.0
285,2009/10/13,14.5,19.2,11.1,13.0
286,2009/10/14,14.7,20.1,10.8,0.4
287,2009/10/15,15.9,21.6,10.4,0.0
288,2009/10/16,16.8,21.5,12.1,2.5
289,2009/10/17,13.6,17.5,11.2,13.5
290,2009/10/18,14.2,18.7,9.8,0.0
291,2009/10/19,11.8,14.9,9.0,10.0
292,2009/10/20,10.8,15.6,6.2,0.0
293,2009/10/21,13.8,18.5,9.8,0.0
294,2009/10/22,13.1,18.8,7.2,0.0
295,2009/10/23,15.0,19.9,10.6,4.0
296,2009/10/24,16.6,20.7,13.2,0.0
297,2009/10/25,16.2,20.6,13.0,0.0
298,2009/10/26,15.8,21.2,11.5,0.0
299,2009/10/27,15.5,20.1,12.9,0.0
300,2009/10/28,14.7,20.0,10.5,0.0
301,2009/10/29,17.0,22.8,11.3,0.0
302,2009/10/30,18.6,24.0,15.1,0.0
303,2009/10/31,16.2,19.1,13.3,19.5
304,2009/11/1,9.7,13.4,5.2,4.0
305,2009/11/2,0.0,5.2,-2.3,0.0
306,2009/11/3,2.9,6.1,-2.8,0.0
307,2009/11/4,11.4,16.3,4.3,0.0
308,2009/11/5,14.2,17.9,11.4,0.3
309,2009/11/6,14.6,19.7,10.4,0.1
310,2009/11/7,17.0,20.0,12.8,4.5
311,2009/11/8,16.9,19.8,15.3,34.0
312,2009/11/9,16.8,21.8,14.3,0.0
313,2009/11/10,13.0,14.7,9.7,0.0
314,2009/11/11,9.3,13.9,6.4,0.0
315,2009/11/12,8.8,12.4,6.0,0.0
316,2009/11/13,9.3,10.3,8.2,2.5
317,2009/11/14,5.1,8.8,0.7,0.0
318,2009/11/15,-0.5,1.9,-2.9,0.0
319,2009/11/16,-1.8,1.0,-4.2,0.0
320,2009/11/17,-1.1,1.9,-2.9,0.0
321,2009/11/18,-0.6,3.1,-4.3,0.0
322,2009/11/19,1.8,5.9,-0.7,0.0
323,2009/11/20,1.4,4.8,-2.0,0.5
324,2009/11/21,-0.1,3.8,-3.4,0.0
325,2009/11/22,3.3,6.8,-1.0,1.0
326,2009/11/23,7.5,12.3,4.1,0.0
327,2009/11/24,8.6,13.5,4.8,0.0
328,2009/11/25,5.9,7.5,4.4,1.5
329,2009/11/26,8.0,13.2,3.4,0.0
330,2009/11/27,6.8,8.5,4.0,0.0
331,2009/11/28,5.8,9.1,3.4,0.0
332,2009/11/29,6.4,7.5,5.6,4.0
333,2009/11/30,6.3,9.6,4.5,0.0
334,2009/12/1,6.2,10.1,3.3,0.0
335,2009/12/2,5.6,8.0,3.1,0.0
336,2009/12/3,4.6,5.9,3.5,0.5
337,2009/12/4,4.1,8.1,0.8,0.0
338,2009/12/5,0.0,5.6,-4.6,11.5
339,2009/12/6,-3.5,-0.3,-6.3,0.0
340,2009/12/7,-0.1,5.1,-5.3,0.0
341,2009/12/8,1.3,3.8,-1.4,0.2
342,2009/12/9,4.9,8.6,0.9,0.0
343,2009/12/10,7.6,8.5,6.7,2.5
344,2009/12/11,7.7,8.8,6.6,0.5
345,2009/12/12,5.1,7.8,2.4,0.0
346,2009/12/13,2.1,6.2,-0.4,0.0
347,2009/12/14,-0.3,3.6,-2.6,0.0
348,2009/12/15,-4.2,-1.5,-7.5,0.0
349,2009/12/16,-6.3,-3.0,-9.2,0.0
350,2009/12/17,-7.2,-3.2,-10.2,0.0
351,2009/12/18,-9.3,-5.7,-12.0,0.0
352,2009/12/19,-7.9,-4.3,-10.8,0.0
353,2009/12/20,-5.3,-0.9,-8.8,0.0
354,2009/12/21,-3.6,0.5,-8.5,0.0
355,2009/12/22,3.3,7.8,-2.4,0.0
356,2009/12/23,4.4,7.7,1.5,1.0
357,2009/12/24,2.8,6.7,-1.0,0.0
358,2009/12/25,0.6,4.0,-4.6,1.9
359,2009/12/26,-8.1,-4.6,-11.0,0.0
360,2009/12/27,-7.9,-5.5,-9.9,2.2
361,2009/12/28,-8.6,-5.4,-10.8,0.0
362,2009/12/29,-4.5,1.6,-9.9,0.9
363,2009/12/30,-4.0,1.8,-9.5,0.3
364,2009/12/31,-10.8,-8.3,-12.9,0.0
365,2010/1/1,-7.6,-3.6,-12.7,0.0
366,2010/1/2,-3.6,0.2,-7.4,1.4
367,2010/1/3,-6.8,-3.2,-10.5,0.0
368,2010/1/4,-5.9,-3.4,-8.0,14.2
369,2010/1/5,-9.9,-7.0,-12.3,0.0
370,2010/1/6,-11.2,-8.1,-13.3,0.0
371,2010/1/7,-10.1,-5.5,-13.6,0.0
372,2010/1/8,-8.0,-3.3,-11.8,0.0
373,2010/1/9,-5.1,-1.9,-8.7,0.4
374,2010/1/10,-3.4,-0.3,-5.3,0.0
375,2010/1/11,-5.2,-1.3,-8.3,0.0
376,2010/1/12,-10.3,-7.3,-12.9,0.0
377,2010/1/13,-13.2,-10.7,-15.3,0.0
378,2010/1/14,-9.1,-4.1,-14.4,0.0
379,2010/1/15,-5.0,-0.6,-7.5,0.3
380,2010/1/16,-6.4,-2.1,-10.1,0.0
381,2010/1/17,-4.0,1.4,-9.0,0.0
382,2010/1/18,-0.5,1.9,-3.9,0.0
383,2010/1/19,2.7,6.8,-1.6,3.0
384,2010/1/20,5.8,8.4,2.4,7.0
385,2010/1/21,-4.1,2.4,-8.0,0.5
386,2010/1/22,-7.0,-3.4,-9.6,0.0
387,2010/1/23,-5.3,-0.9,-9.1,0.0
388,2010/1/24,0.3,3.8,-4.5,0.0
389,2010/1/25,-3.0,2.6,-8.5,0.0
390,2010/1/26,-4.1,1.1,-9.5,0.0
391,2010/1/27,-0.2,3.1,-4.0,2.5
392,2010/1/28,-0.4,2.7,-5.0,0.0
393,2010/1/29,-2.1,1.4,-7.3,0.0
394,2010/1/30,1.5,5.0,-1.7,0.0
395,2010/1/31,1.8,4.3,-0.5,0.0
396,2010/2/1,0.8,5.1,-2.6,0.0
397,2010/2/2,-6.2,-2.6,-9.1,0.0
398,2010/2/3,-8.0,-5.0,-10.8,0.0
399,2010/2/4,-4.3,-0.6,-8.3,0.0
400,2010/2/5,-5.5,-1.9,-7.9,0.0
401,2010/2/6,-4.7,0.9,-9.6,0.0
402,2010/2/7,0.7,5.6,-6.3,0.0
403,2010/2/8,4.0,5.7,3.0,0.0
404,2010/2/9,3.7,4.4,2.9,12.0
405,2010/2/10,3.9,5.0,3.1,2.0
406,2010/2/11,0.6,3.5,-0.8,10.5
407,2010/2/12,-0.3,1.1,-1.8,0.3
408,2010/2/13,-2.3,-0.3,-3.3,1.3
409,2010/2/14,-2.2,1.2,-5.0,0.0
410,2010/2/15,-3.1,-0.3,-6.0,0.0
411,2010/2/16,-4.5,-0.4,-8.0,0.0
412,2010/2/17,-3.2,0.3,-7.2,0.2
413,2010/2/18,-2.9,-1.0,-4.4,2.5
414,2010/2/19,-1.0,2.5,-4.7,0.0
415,2010/2/20,3.0,8.1,-1.6,0.0
416,2010/2/21,4.8,9.6,0.0,0.0
417,2010/2/22,6.5,11.0,3.5,0.0
418,2010/2/23,8.2,16.2,1.6,0.0
419,2010/2/24,12.2,17.9,5.5,0.0
420,2010/2/25,12.0,14.8,9.8,26.5
421,2010/2/26,12.0,17.2,9.0,0.0
422,2010/2/27,8.6,11.0,6.0,0.0
423,2010/2/28,6.8,9.1,5.4,0.0
424,2010/3/1,2.9,6.3,1.1,17.0
425,2010/3/2,2.7,4.8,0.6,0.0
426,2010/3/3,4.4,10.2,-1.5,0.0
427,2010/3/4,5.5,6.3,4.5,1.5
428,2010/3/5,6.4,9.5,3.9,0.3
429,2010/3/6,6.0,10.7,2.0,0.0
430,2010/3/7,4.9,7.8,2.6,0.0
431,2010/3/8,4.1,7.7,1.0,0.0
432,2010/3/9,1.5,5.7,-3.9,14.0
433,2010/3/10,-1.4,0.5,-4.0,7.1
434,2010/3/11,2.3,6.0,-2.7,0.0
435,2010/3/12,5.8,10.0,0.9,0.0
436,2010/3/13,2.4,7.9,-1.9,0.0
437,2010/3/14,7.2,12.6,1.2,7.0
438,2010/3/15,7.9,11.1,2.8,12.5
439,2010/3/16,0.7,3.9,-1.0,0.0
440,2010/3/17,-0.1,3.1,-1.9,1.0
441,2010/3/18,0.5,4.6,-2.8,0.0
442,2010/3/19,4.5,8.9,-1.7,0.0
443,2010/3/20,6.8,11.3,1.1,0.2
444,2010/3/21,2.7,7.1,-0.7,0.0
445,2010/3/22,2.1,5.0,-0.1,9.9
446,2010/3/23,5.9,10.3,0.7,0.0
447,2010/3/24,8.7,13.8,4.3,0.0
448,2010/3/25,5.0,9.5,-0.1,2.5
449,2010/3/26,2.0,4.7,-2.9,0.0
450,2010/3/27,5.4,7.2,4.0,0.0
451,2010/3/28,4.1,9.2,-0.1,0.0
452,2010/3/29,5.8,11.3,0.6,0.0
453,2010/3/30,8.3,14.2,3.3,0.0
454,2010/3/31,7.3,8.7,5.9,9.5
455,2010/4/1,7.0,9.9,3.6,1.0
456,2010/4/2,5.5,10.3,1.3,0.0
457,2010/4/3,5.0,9.5,1.1,0.0
458,2010/4/4,7.7,14.5,2.3,0.0
459,2010/4/5,10.4,14.8,4.8,0.0
460,2010/4/6,8.5,11.7,4.8,0.0
461,2010/4/7,7.3,12.6,2.3,0.0
462,2010/4/8,9.1,15.5,3.3,0.0
463,2010/4/9,11.4,17.4,5.4,0.0
464,2010/4/10,10.7,13.5,8.8,0.0
465,2010/4/11,13.6,19.9,6.7,0.1
466,2010/4/12,13.2,18.5,9.6,7.0
467,2010/4/13,4.4,9.6,2.4,1.0
468,2010/4/14,4.0,6.4,1.2,0.0
469,2010/4/15,7.0,12.6,1.6,0.0
470,2010/4/16,8.0,13.6,4.0,0.0
471,2010/4/17,7.6,12.0,4.0,0.0
472,2010/4/18,12.0,17.0,6.2,0.0
473,2010/4/19,14.7,17.4,12.7,0.2
474,2010/4/20,16.8,20.7,13.3,0.0
475,2010/4/21,14.1,18.5,10.7,4.0
476,2010/4/22,10.7,12.7,9.1,4.5
477,2010/4/23,9.3,14.3,6.6,4.0
478,2010/4/24,11.1,16.8,5.4,0.0
479,2010/4/25,13.6,19.4,6.9,0.0
480,2010/4/26,12.4,17.8,10.2,27.0
481,2010/4/27,7.5,10.9,5.1,4.5
482,2010/4/28,5.0,7.8,3.3,9.5
483,2010/4/29,8.5,12.4,3.4,0.0
484,2010/4/30,9.6,13.2,7.0,0.0
485,2010/5/1,12.3,17.5,5.8,0.0
486,2010/5/2,17.2,23.3,9.9,0.0
487,2010/5/3,18.2,19.5,16.5,0.0
488,2010/5/4,20.2,25.3,18.2,0.0
489,2010/5/5,20.6,25.2,15.4,0.0
490,2010/5/6,13.4,19.8,10.4,18.0
491,2010/5/7,14.6,20.6,9.6,0.0
492,2010/5/8,16.7,23.0,12.1,0.0
493,2010/5/9,19.0,25.2,13.4,0.0
494,2010/5/10,16.1,20.9,12.7,0.1
495,2010/5/11,12.9,17.0,10.5,0.4
496,2010/5/12,13.8,19.6,8.7,0.0
497,2010/5/13,16.0,21.9,10.2,0.0
498,2010/5/14,18.0,23.7,12.1,0.0
499,2010/5/15,17.0,21.9,12.9,0.0
500,2010/5/16,18.2,25.1,12.6,0.0
501,2010/5/17,20.3,27.0,14.4,1.0
502,2010/5/18,17.3,19.4,15.0,59.0
503,2010/5/19,17.1,20.9,14.5,0.5
504,2010/5/20,19.5,25.4,13.6,0.0
505,2010/5/21,22.1,28.6,14.9,0.0
506,2010/5/22,20.1,25.5,15.7,5.5
507,2010/5/23,16.1,18.1,14.6,21.5
508,2010/5/24,13.1,15.8,12.2,15.5
509,2010/5/25,14.9,18.8,12.1,0.5
510,2010/5/26,17.4,21.7,14.0,0.5
511,2010/5/27,17.4,24.0,11.5,0.0
512,2010/5/28,17.3,20.4,14.5,0.0
513,2010/5/29,18.7,23.3,14.6,0.0
514,2010/5/30,18.9,23.4,15.0,0.0
515,2010/5/31,17.3,20.0,14.3,1.5
516,2010/6/1,19.1,26.2,12.1,0.0
517,2010/6/2,21.0,26.6,14.8,0.0
518,2010/6/3,21.1,26.5,16.2,0.0
519,2010/6/4,22.3,27.9,16.6,0.0
520,2010/6/5,23.3,28.4,17.9,0.0
521,2010/6/6,24.9,30.9,19.0,0.0
522,2010/6/7,25.4,31.4,20.9,0.2
523,2010/6/8,25.7,31.8,19.3,0.0
524,2010/6/9,26.0,30.6,20.5,0.0
525,2010/6/10,26.5,32.7,21.7,0.0
526,2010/6/11,25.6,31.2,21.6,0.0
527,2010/6/12,17.9,22.0,16.9,71.0
528,2010/6/13,22.0,27.2,17.5,18.0
529,2010/6/14,22.8,26.4,20.0,10.5
530,2010/6/15,24.4,29.7,20.7,0.0
531,2010/6/16,22.3,25.6,20.2,0.5
532,2010/6/17,24.0,27.6,20.9,0.0
533,2010/6/18,25.9,31.1,22.8,0.4
534,2010/6/19,23.0,25.8,21.5,4.5
535,2010/6/20,23.0,27.0,20.8,0.0
536,2010/6/21,22.2,27.8,18.1,0.0
537,2010/6/22,21.6,25.2,18.4,0.0
538,2010/6/23,23.0,28.6,16.7,0.0
539,2010/6/24,24.4,30.8,18.5,0.0
540,2010/6/25,26.7,32.5,20.3,0.0
541,2010/6/26,24.8,27.2,21.4,3.5
542,2010/6/27,21.8,23.3,20.9,9.5
543,2010/6/28,24.6,30.5,19.7,0.0
544,2010/6/29,23.9,27.2,21.4,0.0
545,2010/6/30,22.8,24.8,20.6,9.5
546,2010/7/1,26.1,30.7,21.9,0.0
